instance,class,num,sup,cpm,mis,misr,dir,omega
144,2,24,1,10500,0.65,0.0,io,1500
144,2,25,1,15000,0.85,0.0,io,1500
144,2,26,4,1500,0.3,0.0,io,1500
144,2,27,4,1500,0.8,0.0,iv,1500
144,2,28,4,1500,0.45,0.0,ia,1500
144,2,29,4,3000,0.3,0.0,iv,1500
144,2,30,4,25000,0.55,0.0,io,1500
144,2,31,4,25000,1.45,0.0,iv,1500
144,2,32,4,26000,1.4,0.0,ia,1500
144,2,33,4,32000,0.6,0.0,io,1500
144,2,34,4,34000,1.8,0.0,iv,1500
144,2,35,4,34000,1.55,0.0,ia,1500
144,2,36,2,7500,0.5,0.0,iv,1500
144,2,37,2,7500,0.5,0.0,ia,1500
144,2,38,2,12000,0.65,0.0,io,1500
144,2,39,2,15000,0.55,0.0,io,1500
144,2,40,2,1500,1.0,0.0,io,1500
144,2,41,2,1500,1.1,0.0,iv,1500
144,2,42,2,1500,0.4,0.0,ia,1500
144,2,43,2,17000,0.55,0.0,io,1500
144,2,44,4,40000,0.5,0.0,iv,1500
144,2,45,4,40000,0.8,0.0,ia,1500
144,2,46,2,30000,0.2,0.0,io,1500
144,2,47,2,30000,0.5,0.0,iv,1500
144,2,48,2,30000,0.35,0.0,ia,1500
144,2,49,3,1500,1.5,0.0,io,1500
144,2,50,3,1500,1.6,0.0,iv,1500
144,2,51,3,4500,0.4,0.0,io,1500
144,2,52,3,15000,0.95,0.0,iv,1500
144,2,53,3,25000,2.8,0.0,io,1500
144,2,54,3,25000,2.6,0.0,iv,1500
144,2,55,3,34000,3.5,0.0,iv,1500
144,2,56,3,40000,2.1,0.0,iv,1500
144,2,57,3,45000,0.5,0.0,io,1500
144,2,58,3,45000,0.7,0.0,iv,1500
144,2,59,3,35000,0.9,0.0,io,1500
144,2,60,3,34000,3.5,0.0,ma,1500
40,1,0,1,0,16.5,11.0,ao,3000
40,1,1,1,0,30.0,0.0,av,3000
40,1,2,1,0,3.75,2.3,vo,3000
40,1,3,1,0,5.25,0.0,vv,3000
40,1,4,2,0,32.0,9.0,ao,3000
40,1,5,2,0,40.0,4.5,av,3000
40,1,6,2,0,75.0,7.5,aa,3000
40,1,7,2,0,5.75,2.1,vo,3000
40,1,8,2,0,6.25,1.1,vv,3000
40,1,9,2,0,12.0,2.0,va,3000
40,1,10,4,0,6.0,14.0,ao,3000
40,1,11,4,0,1.4,2.6,vo,3000
40,1,12,3,0,9.0,23.0,ao,3000
40,1,13,3,0,13.0,5.0,aa,3000
40,1,14,3,0,4.2,6.75,vo,3000
40,1,15,3,0,2.1,1.7,va,3000
40,1,16,1,6000,3.0,2.2,io,3000
40,1,17,1,6000,2.0,0.0,iv,3000
40,1,18,2,3000,3.75,0.3,io,3000
40,1,19,2,3000,5.4,0.4,iv,3000
40,1,20,2,3000,10.0,0.5,ia,3000
40,1,21,2,6000,2.35,1.9,io,3000
40,1,22,2,6000,0.6,0.4,iv,3000
40,1,23,2,6000,2.9,1.4,ia,3000
40,1,24,1,3000,1.25,0.3,io,3000
40,1,25,1,3000,4.4,0.0,iv,3000
40,1,26,2,9000,1.2,0.0,io,3000
40,1,27,2,9000,1.2,0.0,iv,3000
40,1,28,2,9000,0.9,0.0,ia,3000
40,1,29,3,30000,1.3,0.0,io,3000
40,1,30,3,3000,0.6,2.6,io,3000
40,1,31,3,3000,1.4,0.0,ia,3000
40,1,32,3,6000,1.85,1.2,io,3000
40,1,33,3,6000,0.35,1.2,ia,3000
40,1,34,3,27000,1.75,1.9,io,3000
40,1,35,3,27000,0.25,0.0,ia,3000
40,1,36,2,3000,10.0,0.0,ma,3000
143,2,0,2,0,12.0,0.0,ao,1500
143,2,1,2,0,16.0,0.0,av,1500
143,2,2,2,0,5.5,0.0,aa,1500
143,2,3,2,0,1.9,0.0,vo,1500
143,2,4,2,0,1.7,0.0,vv,1500
143,2,5,2,0,1.2,0.0,va,1500
143,2,6,3,0,20.0,0.0,ao,1500
143,2,7,3,0,22.0,0.0,av,1500
143,2,8,3,0,7.0,0.0,aa,1500
143,2,9,3,0,4.5,0.0,vo,1500
143,2,10,3,0,5.75,0.0,vv,1500
143,2,11,3,0,2.65,0.0,va,1500
143,2,12,1,0,3.5,0.0,ao,1500
143,2,13,1,0,4.5,0.0,av,1500
143,2,14,1,0,1.3,0.0,vo,1500
143,2,15,1,0,0.8,0.0,vv,1500
143,2,16,4,0,5.5,0.0,ao,1500
143,2,17,4,0,11.0,0.0,av,1500
143,2,18,4,0,5.0,0.0,aa,1500
143,2,19,4,0,1.2,0.0,vo,1500
143,2,20,4,0,4.4,0.0,vv,1500
143,2,21,4,0,0.8,0.0,va,1500
143,2,22,2,7500,0.4,0.0,io,1500
143,2,23,2,7500,0.4,0.0,iv,1500
143,2,24,2,7500,0.4,0.0,ia,1500
143,2,25,2,10500,0.4,0.0,iv,1500
143,2,26,2,12000,0.5,0.0,io,1500
143,2,27,2,16000,0.7,0.0,io,1500
143,2,28,2,16000,0.5,0.0,ia,1500
143,2,29,3,15000,1.6,0.0,io,1500
143,2,30,3,15000,1.7,0.0,iv,1500
143,2,31,3,15000,0.5,0.0,ia,1500
143,2,32,3,15000,1.5,0.0,iv,1500
143,2,33,2,1500,1.0,0.0,io,1500
143,2,34,2,1500,1.0,0.0,iv,1500
143,2,35,2,1500,0.4,0.0,ia,1500
143,2,36,3,25000,2.25,0.0,iv,1500
143,2,37,4,34000,3.2,0.0,iv,1500
143,2,38,3,27000,1.9,0.0,io,1500
143,2,39,3,30000,2.25,0.0,io,1500
143,2,40,3,30000,0.9,0.0,ia,1500
143,2,41,3,34000,2.45,0.0,iv,1500
143,2,42,3,35000,1.9,0.0,ia,1500
143,2,43,4,1500,0.8,0.0,iv,1500
143,2,44,4,27000,1.1,0.0,iv,1500
143,2,45,4,34000,3.2,0.0,ma,1500
78,2,0,3,0,60.0,0.0,ao,1500
78,2,1,3,0,38.0,0.0,av,1500
78,2,2,3,0,14.5,0.0,vo,1500
78,2,3,3,0,13.5,0.0,vv,1500
78,2,4,4,0,21.5,0.0,ao,1500
78,2,5,4,0,15.5,0.0,aa,1500
78,2,6,4,0,10.5,0.0,vo,1500
78,2,7,4,0,5.5,0.0,va,1500
78,2,8,1,0,1.0,0.0,ao,1500
78,2,9,1,0,1.0,0.0,av,1500
78,2,10,1,0,1.0,0.0,aa,1500
78,2,11,1,0,0.5,0.0,vo,1500
78,2,12,1,0,0.5,0.0,vv,1500
78,2,13,1,0,0.5,0.0,va,1500
78,2,14,2,0,1.0,0.0,ao,1500
78,2,15,2,0,1.0,0.0,av,1500
78,2,16,2,0,1.0,0.0,aa,1500
78,2,17,2,0,0.5,0.0,vo,1500
78,2,18,2,0,0.5,0.0,vv,1500
78,2,19,2,0,0.5,0.0,va,1500
78,2,20,2,3000,0.3,0.0,io,1500
78,2,21,2,3000,0.3,0.0,iv,1500
78,2,22,2,3000,0.3,0.0,ia,1500
78,2,23,4,9000,1.65,0.0,io,1500
78,2,24,4,20000,2.5,0.0,io,1500
78,2,25,4,30000,3.0,0.0,ia,1500
78,2,26,4,35000,1.4,0.0,io,1500
78,2,27,3,1500,4.0,0.0,io,1500
78,2,28,3,1500,2.5,0.0,iv,1500
78,2,29,3,23000,4.5,0.0,io,1500
78,2,30,3,30000,3.5,0.0,io,1500
78,2,31,3,35000,8.25,0.0,iv,1500
78,2,32,1,1500,0.3,0.0,io,1500
78,2,33,1,1500,0.3,0.0,iv,1500
78,2,34,1,1500,0.3,0.0,ia,1500
78,2,35,2,1500,0.3,0.0,io,1500
78,2,36,2,1500,0.3,0.0,iv,1500
78,2,37,2,1500,0.3,0.0,ia,1500
78,2,38,4,1500,1.0,0.0,io,1500
78,2,39,4,1500,0.6,0.0,ia,1500
78,2,40,1,3000,0.3,0.0,io,1500
78,2,41,1,3000,0.3,0.0,iv,1500
78,2,42,1,3000,0.3,0.0,ia,1500
78,2,43,4,3000,1.5,0.0,io,1500
78,2,44,3,35000,8.25,0.0,ma,1500
47,1,0,1,0,11.0,0.0,ao,3000
47,1,1,1,0,11.0,0.0,av,3000
47,1,2,1,0,3.0,0.0,vo,3000
47,1,3,1,0,4.0,0.0,vv,3000
47,1,4,2,0,19.5,0.0,ao,3000
47,1,5,2,0,31.0,0.0,av,3000
47,1,6,2,0,21.5,0.0,aa,3000
47,1,7,2,0,4.05,0.0,vo,3000
47,1,8,2,0,6.4,0.0,vv,3000
47,1,9,2,0,7.5,0.0,va,3000
47,1,10,4,0,23.0,0.0,ao,3000
47,1,11,4,0,13.0,0.0,av,3000
47,1,12,4,0,5.5,0.0,vo,3000
47,1,13,4,0,3.4,0.0,vv,3000
47,1,14,3,0,48.0,0.0,ao,3000
47,1,15,3,0,27.0,0.0,av,3000
47,1,16,3,0,10.5,0.0,aa,3000
47,1,17,3,0,9.5,0.0,vo,3000
47,1,18,3,0,6.4,0.0,vv,3000
47,1,19,3,0,2.3,0.0,va,3000
47,1,20,1,6000,21.5,0.0,io,3000
47,1,21,1,6000,36.0,0.0,iv,3000
47,1,22,4,6000,2.7,0.0,io,3000
47,1,23,4,6000,2.8,0.0,iv,3000
47,1,24,4,9000,1.3,0.0,io,3000
47,1,25,4,9000,0.9,0.0,iv,3000
47,1,26,4,12000,1.3,0.0,iv,3000
47,1,27,1,9000,0.65,0.0,io,3000
47,1,28,1,9000,1.45,0.0,iv,3000
47,1,29,2,3000,1.95,0.0,io,3000
47,1,30,2,3000,2.4,0.0,iv,3000
47,1,31,2,3000,2.15,0.0,ia,3000
47,1,32,2,6000,2.25,0.0,io,3000
47,1,33,2,6000,5.5,0.0,iv,3000
47,1,34,2,6000,5.0,0.0,ia,3000
47,1,35,2,9000,1.4,0.0,io,3000
47,1,36,2,9000,2.2,0.0,iv,3000
47,1,37,2,9000,2.85,0.0,ia,3000
47,1,38,2,15000,0.9,0.0,io,3000
47,1,39,3,3000,6.4,0.0,io,3000
47,1,40,3,3000,2.3,0.0,iv,3000
47,1,41,3,3000,1.0,0.0,ia,3000
47,1,42,1,3000,5.5,0.0,io,3000
47,1,43,1,3000,1.45,0.0,iv,3000
47,1,44,3,6000,3.0,0.0,io,3000
47,1,45,3,6000,5.5,0.0,iv,3000
47,1,46,3,6000,0.7,0.0,ia,3000
47,1,47,4,15000,1.1,0.0,iv,3000
47,1,48,3,9000,1.7,0.0,io,3000
47,1,49,3,9000,1.5,0.0,iv,3000
47,1,50,3,9000,1.2,0.0,ia,3000
47,1,51,3,12000,1.9,0.0,io,3000
47,1,52,3,12000,2.0,0.0,iv,3000
47,1,53,3,18000,1.4,0.0,iv,3000
47,1,54,3,30000,0.8,0.0,io,3000
47,1,55,3,30000,0.55,0.0,ia,3000
47,1,56,3,32000,1.1,0.0,iv,3000
47,1,57,4,3000,3.6,0.0,io,3000
47,1,58,4,3000,1.2,0.0,iv,3000
47,1,59,1,6000,36.0,0.0,ma,3000
188,5,0,3,0,48.0,0.0,ao,3000
188,5,1,3,0,16.0,0.0,av,3000
188,5,2,3,0,16.0,0.0,vo,3000
188,5,3,3,0,11.0,0.0,vv,3000
188,5,4,1,0,4.5,0.0,ao,3000
188,5,5,1,0,4.75,0.0,av,3000
188,5,6,1,0,2.65,0.0,vo,3000
188,5,7,1,0,3.1,0.0,vv,3000
188,5,8,4,0,9.0,0.0,ao,3000
188,5,9,4,0,9.5,0.0,aa,3000
188,5,10,4,0,7.5,0.0,vo,3000
188,5,11,4,0,4.5,0.0,va,3000
188,5,12,2,0,4.25,0.0,ao,3000
188,5,13,2,0,7.5,0.0,av,3000
188,5,14,2,0,5.0,0.0,aa,3000
188,5,15,2,0,2.5,0.0,vo,3000
188,5,16,2,0,4.0,0.0,vv,3000
188,5,17,2,0,2.15,0.0,va,3000
188,5,18,1,6000,2.15,0.0,io,3000
188,5,19,1,6000,2.7,0.0,iv,3000
188,5,20,1,9000,0.95,0.0,io,3000
188,5,21,2,3000,0.5,0.0,io,3000
188,5,22,2,3000,1.5,0.0,iv,3000
188,5,23,2,3000,1.25,0.0,ia,3000
188,5,24,2,6000,2.25,0.0,io,3000
188,5,25,2,6000,3.5,0.0,iv,3000
188,5,26,2,6000,1.45,0.0,ia,3000
188,5,27,2,12000,0.5,0.0,iv,3000
188,5,28,1,3000,0.55,0.0,io,3000
188,5,29,1,3000,0.6,0.0,iv,3000
188,5,30,2,18000,0.35,0.0,io,3000
188,5,31,4,24000,5.25,0.0,io,3000
188,5,32,3,3000,14.0,0.0,io,3000
188,5,33,3,3000,4.2,0.0,iv,3000
188,5,34,3,6000,4.25,0.0,io,3000
188,5,35,3,18000,2.5,0.0,io,3000
188,5,36,3,18000,1.6,0.0,iv,3000
188,5,37,3,24000,3.6,0.0,io,3000
188,5,38,3,24000,3.3,0.0,iv,3000
188,5,39,4,3000,2.2,0.0,io,3000
188,5,40,4,3000,2.5,0.0,ia,3000
188,5,41,4,6000,1.75,0.0,io,3000
188,5,42,4,6000,1.7,0.0,ia,3000
188,5,43,4,18000,1.8,0.0,ia,3000
188,5,44,3,3000,14.0,0.0,ma,3000
175,5,0,3,0,110.0,17.5,ao,3000
175,5,1,3,0,17.0,3.5,vo,3000
175,5,2,2,0,22.5,10.0,ao,3000
175,5,3,2,0,5.0,10.0,aa,3000
175,5,4,2,0,11.0,2.75,vo,3000
175,5,5,2,0,1.75,2.25,va,3000
175,5,6,1,0,32.5,9.0,ao,3000
175,5,7,1,0,11.0,2.25,vo,3000
175,5,8,2,12000,1.75,0.0,io,3000
175,5,9,3,3000,16.0,3.25,io,3000
175,5,10,1,3000,0.75,1.75,io,3000
175,5,11,1,9000,1.75,0.0,io,3000
175,5,12,1,6000,6.5,0.0,io,3000
175,5,13,1,12000,1.75,0.0,io,3000
175,5,14,1,30000,1.0,0.0,io,3000
175,5,15,2,3000,0.9,1.5,io,3000
175,5,16,2,6000,6.0,0.0,io,3000
175,5,17,3,3000,16.0,0.0,ma,3000
181,5,0,1,0,17.0,0.0,ao,3000
181,5,1,1,0,2.85,0.0,vo,3000
181,5,2,2,0,14.5,0.0,ao,3000
181,5,3,2,0,9.25,0.0,aa,3000
181,5,4,2,0,2.85,0.0,vo,3000
181,5,5,2,0,2.2,0.0,va,3000
181,5,6,3,0,267.5,0.0,ao,3000
181,5,7,3,0,41.0,0.0,av,3000
181,5,8,3,0,37.0,0.0,aa,3000
181,5,9,3,0,41.0,0.0,vo,3000
181,5,10,3,0,7.35,0.0,vv,3000
181,5,11,3,0,6.4,0.0,va,3000
181,5,12,4,0,240.0,0.0,ao,3000
181,5,13,4,0,38.0,0.0,vo,3000
181,5,14,1,6000,1.8,0.0,io,3000
181,5,15,3,32000,0.35,0.0,iv,3000
181,5,16,4,3000,37.0,0.0,io,3000
181,5,17,4,6000,1.35,0.0,io,3000
181,5,18,4,9000,1.25,0.0,io,3000
181,5,19,1,36000,0.45,0.0,io,3000
181,5,20,2,3000,1.75,0.0,io,3000
181,5,21,2,3000,1.1,0.0,ia,3000
181,5,22,2,6000,1.75,0.0,io,3000
181,5,23,2,6000,0.55,0.0,ia,3000
181,5,24,2,9000,0.5,0.0,io,3000
181,5,25,2,9000,0.6,0.0,ia,3000
181,5,26,2,12000,0.4,0.0,io,3000
181,5,27,2,12000,0.65,0.0,ia,3000
181,5,28,2,36000,0.8,0.0,ia,3000
181,5,29,3,3000,38.0,0.0,io,3000
181,5,30,3,3000,4.35,0.0,iv,3000
181,5,31,3,3000,5.4,0.0,ia,3000
181,5,32,3,6000,2.55,0.0,io,3000
181,5,33,3,6000,3.0,0.0,iv,3000
181,5,34,3,6000,1.15,0.0,ia,3000
181,5,35,1,3000,1.55,0.0,io,3000
181,5,36,3,9000,2.3,0.0,io,3000
181,5,37,3,9000,1.4,0.0,iv,3000
181,5,38,3,9000,1.0,0.0,ia,3000
181,5,39,4,12000,1.05,0.0,io,3000
181,5,40,3,12000,1.85,0.0,io,3000
181,5,41,3,12000,2.1,0.0,iv,3000
181,5,42,3,18000,0.8,0.0,io,3000
181,5,43,3,15000,1.05,0.0,iv,3000
181,5,44,3,27000,0.65,0.0,io,3000
181,5,45,3,3000,38.0,0.0,ma,3000
85,2,0,2,0,4.5,0.0,ao,3000
85,2,1,2,0,3.5,0.0,aa,3000
85,2,2,2,0,3.5,0.0,vo,3000
85,2,3,2,0,2.6,0.0,va,3000
85,2,4,3,0,11.0,0.0,ao,3000
85,2,5,3,0,9.5,0.0,av,3000
85,2,6,3,0,9.5,0.0,vo,3000
85,2,7,3,0,6.5,0.0,vv,3000
85,2,8,1,0,5.0,0.0,ao,3000
85,2,9,1,0,3.5,0.0,av,3000
85,2,10,1,0,2.1,0.0,vo,3000
85,2,11,1,0,0.8,0.0,vv,3000
85,2,12,4,0,4.5,0.0,ao,3000
85,2,13,4,0,3.0,0.0,aa,3000
85,2,14,4,0,4.0,0.0,vo,3000
85,2,15,4,0,2.65,0.0,va,3000
85,2,16,1,6000,0.6,0.0,io,3000
85,2,17,4,18000,1.0,0.0,ia,3000
85,2,18,4,30000,1.6,0.0,io,3000
85,2,19,4,30000,0.5,0.0,ia,3000
85,2,20,4,40000,0.4,0.0,ia,3000
85,2,21,1,15000,1.0,0.0,io,3000
85,2,22,1,15000,0.7,0.0,ia,3000
85,2,23,1,30000,2.7,0.0,io,3000
85,2,24,1,30000,1.75,0.0,ia,3000
85,2,25,2,3000,0.5,0.0,io,3000
85,2,26,2,3000,0.2,0.0,ia,3000
85,2,27,2,6000,0.6,0.0,io,3000
85,2,28,2,15000,1.0,0.0,io,3000
85,2,29,2,15000,0.7,0.0,ia,3000
85,2,30,2,30000,2.7,0.0,io,3000
85,2,31,2,30000,1.75,0.0,ia,3000
85,2,32,3,3000,0.7,0.0,io,3000
85,2,33,3,3000,0.4,0.0,iv,3000
85,2,34,1,3000,0.5,0.0,io,3000
85,2,35,1,3000,0.2,0.0,ia,3000
85,2,36,3,15000,7.0,0.0,io,3000
85,2,37,3,15000,4.5,0.0,iv,3000
85,2,38,4,44000,1.9,0.0,io,3000
85,2,39,3,30000,3.5,0.0,io,3000
85,2,40,3,30000,3.25,0.0,iv,3000
85,2,41,3,42000,1.3,0.0,io,3000
85,2,42,3,43000,1.6,0.0,iv,3000
85,2,43,4,3000,0.2,0.0,io,3000
85,2,44,4,3000,0.3,0.0,ia,3000
85,2,45,4,15000,1.7,0.0,io,3000
85,2,46,4,15000,0.9,0.0,ia,3000
85,2,47,3,15000,7.0,0.0,ma,3000
71,1,0,1,0,14.0,0.0,ao,3000
71,1,1,1,0,7.0,0.0,av,3000
71,1,2,1,0,2.6,0.0,vo,3000
71,1,3,1,0,1.5,0.0,vv,3000
71,1,4,2,0,16.0,0.0,ao,3000
71,1,5,2,0,8.0,0.0,av,3000
71,1,6,2,0,5.0,0.0,aa,3000
71,1,7,2,0,3.0,0.0,vo,3000
71,1,8,2,0,2.25,0.0,vv,3000
71,1,9,2,0,1.9,0.0,va,3000
71,1,10,3,0,35.0,0.0,ao,3000
71,1,11,3,0,15.0,0.0,av,3000
71,1,12,3,0,6.25,0.0,vo,3000
71,1,13,3,0,5.2,0.0,vv,3000
71,1,14,4,0,22.0,0.0,ao,3000
71,1,15,4,0,6.5,0.0,av,3000
71,1,16,4,0,3.5,0.0,aa,3000
71,1,17,4,0,4.5,0.0,vo,3000
71,1,18,4,0,2.3,0.0,vv,3000
71,1,19,4,0,1.05,0.0,va,3000
71,1,20,1,6000,0.95,0.0,io,3000
71,1,21,3,9000,0.9,0.0,iv,3000
71,1,22,4,3000,2.7,0.0,io,3000
71,1,23,4,3000,1.0,0.0,iv,3000
71,1,24,4,3000,0.4,0.0,ia,3000
71,1,25,4,6000,1.25,0.0,io,3000
71,1,26,4,6000,0.5,0.0,iv,3000
71,1,27,4,6000,0.4,0.0,ia,3000
71,1,28,1,9000,0.4,0.0,iv,3000
71,1,29,1,18000,0.6,0.0,iv,3000
71,1,30,2,3000,2.5,0.0,io,3000
71,1,31,2,3000,1.0,0.0,iv,3000
71,1,32,2,3000,0.65,0.0,ia,3000
71,1,33,2,6000,1.1,0.0,io,3000
71,1,34,2,9000,0.9,0.0,iv,3000
71,1,35,2,18000,0.5,0.0,iv,3000
71,1,36,2,36000,1.3,0.0,ia,3000
71,1,37,1,3000,2.3,0.0,io,3000
71,1,38,1,3000,0.9,0.0,iv,3000
71,1,39,3,3000,5.0,0.0,io,3000
71,1,40,3,3000,2.4,0.0,iv,3000
71,1,41,4,21000,2.6,0.0,io,3000
71,1,42,4,21000,0.8,0.0,iv,3000
71,1,43,4,21000,0.7,0.0,ia,3000
71,1,44,3,6000,1.2,0.0,io,3000
71,1,45,3,6000,0.8,0.0,iv,3000
71,1,46,3,12000,1.05,0.0,iv,3000
71,1,47,3,15000,0.9,0.0,iv,3000
71,1,48,3,24000,1.25,0.0,io,3000
71,1,49,3,30000,3.75,0.0,iv,3000
71,1,50,3,3000,5.0,0.0,ma,3000
186,5,0,1,0,25.0,0.0,ao,3000
186,5,1,1,0,20.5,0.0,av,3000
186,5,2,1,0,7.75,0.0,vo,3000
186,5,3,1,0,15.5,0.0,vv,3000
186,5,4,2,0,11.5,0.0,ao,3000
186,5,5,2,0,19.5,0.0,av,3000
186,5,6,2,0,20.0,0.0,aa,3000
186,5,7,2,0,9.5,0.0,vo,3000
186,5,8,2,0,16.0,0.0,vv,3000
186,5,9,2,0,13.0,0.0,va,3000
186,5,10,3,0,265.0,0.0,ao,3000
186,5,11,3,0,145.0,0.0,av,3000
186,5,12,3,0,30.0,0.0,aa,3000
186,5,13,3,0,40.0,0.0,vo,3000
186,5,14,3,0,19.0,0.0,vv,3000
186,5,15,3,0,6.0,0.0,va,3000
186,5,16,4,0,220.0,0.0,ao,3000
186,5,17,4,0,110.0,0.0,av,3000
186,5,18,4,0,37.5,0.0,vo,3000
186,5,19,4,0,16.0,0.0,vv,3000
186,5,20,1,3000,1.5,0.0,io,3000
186,5,21,1,3000,0.95,0.0,iv,3000
186,5,22,3,6000,3.0,0.0,io,3000
186,5,23,3,6000,1.75,0.0,iv,3000
186,5,24,3,6000,0.75,0.0,ia,3000
186,5,25,3,18000,0.9,0.0,io,3000
186,5,26,3,24000,1.0,0.0,iv,3000
186,5,27,3,30000,0.9,0.0,ia,3000
186,5,28,3,36000,0.9,0.0,io,3000
186,5,29,4,3000,30.0,0.0,io,3000
186,5,30,4,3000,15.0,0.0,iv,3000
186,5,31,4,6000,1.65,0.0,io,3000
186,5,32,4,6000,1.5,0.0,iv,3000
186,5,33,4,35000,1.65,0.0,iv,3000
186,5,34,4,37000,1.75,0.0,io,3000
186,5,35,1,6000,4.5,0.0,io,3000
186,5,36,1,6000,2.25,0.0,iv,3000
186,5,37,1,13500,2.75,0.0,io,3000
186,5,38,1,18000,12.0,0.0,iv,3000
186,5,39,1,28000,4.5,0.0,iv,3000
186,5,40,1,35000,2.1,0.0,iv,3000
186,5,41,1,36000,2.25,0.0,io,3000
186,5,42,2,3000,3.2,0.0,io,3000
186,5,43,2,3000,1.0,0.0,iv,3000
186,5,44,2,3000,1.75,0.0,ia,3000
186,5,45,2,6000,5.0,0.0,io,3000
186,5,46,2,6000,2.0,0.0,iv,3000
186,5,47,2,6000,4.5,0.0,ia,3000
186,5,48,2,12000,2.2,0.0,io,3000
186,5,49,2,18000,2.75,0.0,io,3000
186,5,50,2,18000,12.0,0.0,iv,3000
186,5,51,2,18000,4.5,0.0,ia,3000
186,5,52,2,29000,8.5,0.0,iv,3000
186,5,53,2,36000,1.9,0.0,iv,3000
186,5,54,2,37000,3.5,0.0,io,3000
186,5,55,2,37000,8.5,0.0,ia,3000
186,5,56,3,3000,37.5,0.0,io,3000
186,5,57,3,3000,19.0,0.0,iv,3000
186,5,58,3,3000,3.5,0.0,ia,3000
186,5,59,3,3000,37.5,0.0,ma,3000
172,4,0,2,0,190.0,0.0,ao,3000
172,4,1,2,0,75.0,0.0,av,3000
172,4,2,2,0,85.0,0.0,aa,3000
172,4,3,2,0,32.0,0.0,vo,3000
172,4,4,2,0,13.5,0.0,vv,3000
172,4,5,2,0,15.0,0.0,va,3000
172,4,6,3,0,400.0,0.0,ao,3000
172,4,7,3,0,45.0,0.0,aa,3000
172,4,8,3,0,80.0,0.0,vo,3000
172,4,9,3,0,10.0,0.0,va,3000
172,4,10,1,0,170.0,0.0,ao,3000
172,4,11,1,0,120.0,0.0,av,3000
172,4,12,1,0,26.0,0.0,vo,3000
172,4,13,1,0,19.0,0.0,vv,3000
172,4,14,4,0,380.0,0.0,ao,3000
172,4,15,4,0,64.0,0.0,vo,3000
172,4,16,1,6000,1.95,0.0,io,3000
172,4,17,1,6000,2.8,0.0,iv,3000
172,4,18,1,9000,3.6,0.0,io,3000
172,4,19,2,3000,29.0,0.0,io,3000
172,4,20,2,3000,12.0,0.0,iv,3000
172,4,21,2,3000,14.0,0.0,ia,3000
172,4,22,2,6000,4.5,0.0,io,3000
172,4,23,2,6000,3.75,0.0,iv,3000
172,4,24,2,6000,2.5,0.0,ia,3000
172,4,25,2,9000,4.0,0.0,io,3000
172,4,26,2,9000,1.0,0.0,iv,3000
172,4,27,2,9000,5.5,0.0,ia,3000
172,4,28,3,3000,58.0,0.0,io,3000
172,4,29,3,3000,6.5,0.0,ia,3000
172,4,30,3,6000,23.0,0.0,io,3000
172,4,31,3,6000,3.5,0.0,ia,3000
172,4,32,3,9000,6.5,0.0,io,3000
172,4,33,1,3000,14.0,0.0,io,3000
172,4,34,1,3000,17.0,0.0,iv,3000
172,4,35,3,12000,5.5,0.0,io,3000
172,4,36,3,12000,1.6,0.0,ia,3000
172,4,37,4,9000,5.0,0.0,io,3000
172,4,38,4,3000,54.0,0.0,io,3000
172,4,39,4,6000,11.0,0.0,io,3000
172,4,40,3,3000,58.0,0.0,ma,3000
76,1,0,2,0,11.0,10.0,ao,3000
76,1,1,2,0,12.0,9.0,av,3000
76,1,2,2,0,5.0,5.0,aa,3000
76,1,3,2,0,3.7,2.95,vo,3000
76,1,4,2,0,2.1,1.5,vv,3000
76,1,5,2,0,1.15,0.95,va,3000
76,1,6,3,0,32.5,19.5,ao,3000
76,1,7,3,0,13.0,7.0,av,3000
76,1,8,3,0,8.5,4.5,vo,3000
76,1,9,3,0,4.5,2.9,vv,3000
76,1,10,1,0,8.5,11.0,ao,3000
76,1,11,1,0,12.0,11.0,av,3000
76,1,12,1,0,3.2,2.9,vo,3000
76,1,13,1,0,2.5,2.0,vv,3000
76,1,14,4,0,9.0,10.5,ao,3000
76,1,15,4,0,3.5,4.5,av,3000
76,1,16,4,0,2.5,3.2,aa,3000
76,1,17,4,0,2.6,2.7,vo,3000
76,1,18,4,0,2.1,2.6,vv,3000
76,1,19,4,0,0.8,1.6,va,3000
76,1,20,1,6000,1.6,2.05,io,3000
76,1,21,1,6000,1.0,0.6,iv,3000
76,1,22,4,6000,0.3,0.0,io,3000
76,1,23,4,12000,0.8,0.0,io,3000
76,1,24,4,15000,0.4,0.75,iv,3000
76,1,25,4,21000,0.7,0.0,iv,3000
76,1,26,4,24000,0.9,0.0,io,3000
76,1,27,1,9000,0.75,1.05,io,3000
76,1,28,1,21000,1.2,0.0,io,3000
76,1,29,1,21000,0.5,0.0,iv,3000
76,1,30,2,3000,1.05,1.05,io,3000
76,1,31,2,3000,1.25,1.4,iv,3000
76,1,32,2,3000,0.4,0.65,ia,3000
76,1,33,2,6000,2.05,1.85,io,3000
76,1,34,2,6000,1.1,0.2,iv,3000
76,1,35,2,6000,0.4,0.0,ia,3000
76,1,36,2,15000,0.8,0.0,io,3000
76,1,37,2,27000,0.4,0.0,ia,3000
76,1,38,3,3000,5.0,2.8,io,3000
76,1,39,3,3000,1.4,0.85,iv,3000
76,1,40,3,6000,2.75,0.0,io,3000
76,1,41,3,6000,0.8,0.0,iv,3000
