"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-03","0.24","0.0","0.0","73","82","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-04","0.00","0.0","0.0","70","77","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-05","0.00","0.0","0.0","67","76","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-06","0.00","0.0","0.0","73","82","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-07","0.00","0.0","0.0","77","87","69"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-08","1.21","0.0","0.0","77","85","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-09","0.20","0.0","0.0","73","81","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-10","0.00","0.0","0.0","75","83","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-11","0.00","0.0","0.0","75","84","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-12","0.03","0.0","0.0","75","85","64"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-13","0.00","0.0","0.0","74","79","60"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-14","0.00","0.0","0.0","62","70","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-15","0.00","0.0","0.0","64","76","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-16","0.00","0.0","0.0","68","79","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-17","0.00","0.0","0.0","71","83","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-18","0.00","0.0","0.0","70","79","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-19","0.00","0.0","0.0","73","85","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-20","0.00","0.0","0.0","74","86","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-21","0.00","0.0","0.0","75","86","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-22","0.26","0.0","0.0","74","88","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-23","0.01","0.0","0.0","76","87","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-24","0.00","0.0","0.0","74","86","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-25","0.00","0.0","0.0","74","86","61"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-26","0.00","0.0","0.0","76","90","63"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-27","0.00","0.0","0.0","79","87","72"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-28","0.07","0.0","0.0","83","90","73"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-29","0.00","0.0","0.0","77","87","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-30","0.00","0.0","0.0","78","90","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-08-31","0.79","0.0","0.0","79","87","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-01","0.00","0.0","0.0","77","86","71"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-02","0.00","0.0","0.0","78","85","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-03","0.00","0.0","0.0","67","69","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-04","0.00","0.0","0.0","66","83","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-05","0.00","0.0","0.0","71","82","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-06","0.00","0.0","0.0","64","79","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-07","0.00","0.0","0.0","68","85","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-08","0.00","0.0","0.0","76","84","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-09","0.00","0.0","0.0","75","91","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-10","0.00","0.0","0.0","83","95","75"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-11","0.25","0.0","0.0","81","90","74"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-12","0.63","0.0","0.0","75","79","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-13","0.00","0.0","0.0","62","66","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-14","0.00","0.0","0.0","57","70","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-15","0.00","0.0","0.0","60","76","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-16","0.08","0.0","0.0","65","73","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-17","0.00","0.0","0.0","61","75","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-18","0.00","0.0","0.0","65","77","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-19","0.03","0.0","0.0","68","72","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-20","0.00","0.0","0.0","74","87","67"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-21","1.52","0.0","0.0","70","74","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-22","0.00","0.0","0.0","59","66","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-23","0.00","0.0","0.0","56","65","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-24","0.00","0.0","0.0","56","71","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-25","0.00","0.0","0.0","60","73","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-26","0.00","0.0","0.0","65","81","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-27","0.00","0.0","0.0","64","79","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-28","0.00","0.0","0.0","66","80","53"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-29","0.00","0.0","0.0","66","76","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-09-30","0.01","0.0","0.0","67","75","62"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-01","0.00","0.0","0.0","68","81","58"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-02","0.00","0.0","0.0","70","83","59"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-03","0.41","0.0","0.0","72","80","68"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-04","0.46","0.0","0.0","72","85","65"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-05","0.46","0.0","0.0","72","83","66"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-06","2.23","0.0","0.0","72","79","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-07","0.24","0.0","0.0","56","62","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-08","0.00","0.0","0.0","55","69","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-09","0.00","0.0","0.0","58","72","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-10","0.00","0.0","0.0","59","76","45"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-11","0.00","0.0","0.0","63","79","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-12","0.00","0.0","0.0","64","74","54"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-13","0.00","0.0","0.0","64","71","56"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-14","0.00","0.0","0.0","60","73","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-15","0.01","0.0","0.0","59","71","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-16","0.22","0.0","0.0","66","67","51"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-17","0.14","0.0","0.0","52","56","44"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-18","0.00","0.0","0.0","53","65","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-19","0.16","0.0","0.0","49","51","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-20","0.00","0.0","0.0","47","62","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-21","0.01","0.0","0.0","54","67","42"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-22","0.10","0.0","0.0","48","52","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-23","0.49","0.0","0.0","42","48","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-24","0.00","0.0","0.0","40","46","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-25","0.00","0.0","0.0","39","49","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-26","0.00","0.0","0.0","40","48","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-27","0.00","0.0","0.0","44","56","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-28","0.00","0.0","0.0","45","62","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-29","0.00","0.0","0.0","48","60","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-30","0.00","0.0","0.0","56","65","50"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-10-31","0.98","0.0","0.0","63","67","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-01","0.06","0.0","0.0","58","62","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-02","0.02","0.0","0.0","52","53","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-03","0.00","0.0","0.0","46","53","41"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-04","0.00","0.0","0.0","44","55","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-05","0.00","0.0","0.0","54","62","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-06","0.42","0.0","0.0","57","69","49"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-07","0.12","0.0","0.0","49","52","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-08","0.00","0.0","0.0","41","48","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-09","0.00","0.0","0.0","45","60","38"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-10","0.00","0.0","0.0","47","49","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-11","0.09","0.3","0.0","40","51","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-12","0.08","0.9","1.2","34","35","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-13","0.00","0.0","0.0","30","39","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-14","0.00","0.0","0.0","37","52","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-15","0.00","0.0","0.0","45","53","39"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-16","0.00","0.0","0.0","51","62","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-17","0.59","0.0","0.0","60","63","52"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-18","0.00","0.0","0.0","50","53","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-19","0.00","0.0","0.0","39","43","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-20","0.00","0.0","0.0","37","49","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-21","0.14","0.0","0.0","46","56","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-22","0.31","0.0","0.0","51","53","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-23","0.00","0.0","0.0","34","39","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-24","0.00","0.0","0.0","22","28","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-25","0.05","0.5","0.0","25","38","18"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-26","0.30","3.0","1.2","34","35","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-27","0.00","0.0","2.0","29","32","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-28","0.00","0.0","1.2","26","32","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-29","0.00","0.0","1.2","31","38","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-11-30","0.00","0.0","0.0","33","43","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-01","0.00","0.0","0.0","39","46","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-02","0.04","0.0","0.0","40","47","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-03","0.02","0.0","0.0","43","53","37"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-04","0.00","0.0","0.0","53","63","48"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-05","0.24","0.0","0.0","58","65","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-06","0.52","5.1","0.0","33","35","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-07","0.00","0.0","5.1","26","28","18"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-08","0.04","0.9","3.9","23","32","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-09","0.01","0.0","3.1","32","35","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-10","0.16","2.7","5.1","24","27","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-11","0.00","0.0","3.1","22","32","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-12","0.00","0.0","3.1","17","20","11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-13","0.02","0.2","3.1","23","34","15"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-14","0.60","1.9","3.1","34","38","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-15","0.00","0.0","1.2","30","34","24"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-16","0.07","1.1","1.2","24","30","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-17","0.01","0.1","1.2","29","34","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-18","0.00","0.0","2.0","28","33","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-19","0.00","0.0","1.2","38","50","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-20","0.02","0.0","0.0","51","58","47"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-21","1.67","0.0","0.0","58","69","57"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-22","0.50","0.0","0.0","61","68","43"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-23","0.02","0.0","0.0","38","43","28"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-24","0.02","0.5","0.0","22","29","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-25","0.00","0.0","0.0","21","33","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-26","0.00","0.0","0.0","34","39","30"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-27","0.00","0.0","0.0","36","45","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-28","0.00","0.0","0.0","40","52","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-29","0.34","0.0","0.0","42","44","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-30","0.00","0.0","0.0","31","34","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2013-12-31","0.00","0.2","0.0","26","29","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-01","0.00","0.0","0.0","30","40","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-02","0.26","3.3","1.2","28","30","11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-03","0.00","0.0","3.1","9","15","1"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-04","0.00","0.0","3.1","19","35","11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-05","0.35","0.0","2.0","35","47","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-06","0.02","0.3","0.0","17","33","-7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-07","0.00","0.0","0.0","-2","11","-7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-08","0.00","0.0","0.0","15","26","10"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-09","0.10","1.2","0.0","27","35","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-10","0.01","0.1","1.2","37","48","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-11","0.69","0.0","0.0","49","53","36"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-12","0.00","0.0","0.0","37","41","33"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-13","0.23","0.0","0.0","44","50","40"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-14","0.01","0.0","0.0","42","47","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-15","0.00","0.0","0.0","33","35","23"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-16","0.04","0.4","0.0","25","31","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-17","0.09","0.9","0.0","31","35","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-18","0.09","1.5","1.2","17","23","11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-19","0.01","0.1","2.0","25","33","21"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-20","0.00","0.0","2.0","34","37","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-21","0.06","0.7","1.2","23","30","6"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-22","0.01","0.4","1.2","7","13","0"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-23","0.01","0.2","1.2","10","15","2"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-24","0.00","0.0","1.2","6","22","0"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-25","0.23","4.2","3.1","22","31","11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-26","0.17","4.1","3.9","15","40","6"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-27","0.01","0.2","3.9","20","42","-4"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-28","0.00","0.0","3.9","-2","6","-11"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-29","0.00","0.0","3.9","3","20","-9"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-30","0.00","0.0","3.9","16","32","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-01-31","0.01","0.1","3.1","32","35","31"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-01","0.00","0.0","2.0","39","51","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-02","0.18","0.0","0.0","36","44","27"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-03","0.00","0.0","0.0","28","32","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-04","0.69","7.1","0.0","25","32","19"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-05","0.52","3.5","7.1","28","31","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-06","0.00","0.0","5.9","20","24","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-07","0.00","0.0","5.1","8","14","-1"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-08","0.00","0.0","5.1","12","22","4"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-09","0.11","1.9","5.1","24","28","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-10","0.00","0.0","7.1","15","21","4"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-11","0.00","0.0","5.9","9","18","-1"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-12","0.00","0.0","5.9","12","31","-3"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-13","0.00","0.0","5.9","26","40","17"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-14","0.15","1.9","5.9","29","34","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-15","0.02","0.4","7.9","23","25","15"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-16","0.02","0.4","7.1","21","28","14"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-17","0.33","0.2","7.1","20","37","7"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-18","0.01","0.1","5.1","38","46","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-19","0.00","0.0","3.1","43","46","32"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-20","0.24","0.0","0.0","41","63","29"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-21","0.11","0.0","0.0","48","59","35"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-22","0.00","0.0","0.0","43","55","34"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-23","0.00","0.0","0.0","38","41","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-24","0.00","0.0","0.0","28","34","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-25","0.01","0.3","0.0","26","29","22"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-26","0.00","0.0","0.0","21","25","13"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-27","0.00","0.1","0.0","20","24","9"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-02-28","0.00","0.0","0.0","15","33","5"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-03-01","0.00","0.0","0.0","34","49","26"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-03-02","0.22","2.9","0.0","31","35","16"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-03-03","0.00","0.0","2.0","17","21","8"
"USW00014821","JOHN GLENN INTERNATIONAL AIRPORT, OH US","2014-03-04","0.00","0.0","1.2","17","33","7"
